  7.95048E-01 -4.23931E-01
  7.96865E-01 -4.23552E-01
  7.98683E-01 -4.23173E-01
  8.00499E-01 -4.22792E-01
  8.02316E-01 -4.22410E-01
  8.04132E-01 -4.22027E-01
  8.05948E-01 -4.21642E-01
  8.07764E-01 -4.21257E-01
  8.09579E-01 -4.20870E-01
  8.11395E-01 -4.20482E-01
  8.13210E-01 -4.20094E-01
  8.15025E-01 -4.19703E-01
  8.16839E-01 -4.19312E-01
  8.18653E-01 -4.18920E-01
  8.20467E-01 -4.18526E-01
  8.22281E-01 -4.18131E-01
  8.24095E-01 -4.17735E-01
  8.25908E-01 -4.17338E-01
  8.27721E-01 -4.16939E-01
  8.29534E-01 -4.16540E-01
  8.31346E-01 -4.16139E-01
  8.33158E-01 -4.15737E-01
  8.34970E-01 -4.15334E-01
  8.36782E-01 -4.14930E-01
  8.38593E-01 -4.14524E-01
  8.40404E-01 -4.14117E-01
  8.42215E-01 -4.13710E-01
  8.44026E-01 -4.13300E-01
  8.45836E-01 -4.12890E-01
  8.47646E-01 -4.12478E-01
  8.49456E-01 -4.12066E-01
  8.51265E-01 -4.11652E-01
  8.53074E-01 -4.11237E-01
  8.54883E-01 -4.10820E-01
  8.56692E-01 -4.10402E-01
  8.58500E-01 -4.09984E-01
  8.60308E-01 -4.09564E-01
  8.62116E-01 -4.09142E-01
  8.63923E-01 -4.08720E-01
  8.65730E-01 -4.08296E-01
  8.67537E-01 -4.07871E-01
  8.69344E-01 -4.07445E-01
  8.71150E-01 -4.07017E-01
  8.72956E-01 -4.06589E-01
  8.74761E-01 -4.06159E-01
  8.76567E-01 -4.05727E-01
  8.78372E-01 -4.05295E-01
  8.80176E-01 -4.04861E-01
  8.81981E-01 -4.04426E-01
  8.83785E-01 -4.03990E-01
  8.85589E-01 -4.03553E-01
  8.87392E-01 -4.03114E-01
  8.89196E-01 -4.02674E-01
  8.90998E-01 -4.02233E-01
  8.92801E-01 -4.01790E-01
  8.94603E-01 -4.01347E-01
  8.96405E-01 -4.00902E-01
  8.98207E-01 -4.00455E-01
  9.00008E-01 -4.00008E-01
  9.01809E-01 -3.99559E-01
  9.03610E-01 -3.99109E-01
  9.05410E-01 -3.98658E-01
  9.07210E-01 -3.98205E-01
  9.09010E-01 -3.97751E-01
  9.10809E-01 -3.97296E-01
  9.12608E-01 -3.96839E-01
  9.14407E-01 -3.96381E-01
  9.16205E-01 -3.95922E-01
  9.18003E-01 -3.95462E-01
  9.19801E-01 -3.95000E-01
  9.19801E-01 -3.95000E-01
  9.21598E-01 -3.94537E-01
  9.23395E-01 -3.94073E-01
  9.25191E-01 -3.93608E-01
  9.26987E-01 -3.93141E-01
  9.28783E-01 -3.92673E-01
  9.30578E-01 -3.92203E-01
  9.32373E-01 -3.91732E-01
  9.34168E-01 -3.91260E-01
  9.35962E-01 -3.90787E-01
  9.37756E-01 -3.90312E-01
  9.39549E-01 -3.89835E-01
  9.41343E-01 -3.89358E-01
  9.43135E-01 -3.88879E-01
  9.44928E-01 -3.88398E-01
  9.46720E-01 -3.87916E-01
